node id,name,parent node id,node type,node class,parent relation,context,identifier,description
JAVA:243,Encapsulation,JAVA:610,concept,concept,subconcept of,Java software programming,,Encapsulation: Java software programming: Web programming
JAVA:244,encrypted column,JAVA:133,concept,concept,subconcept of,Java Hibernate,,encrypted column: Java Hibernate: Web programming
JAVA:245,endpoints-skeleton-archetype,JAVA:28,concept,concept,subconcept of,Google Appengine,,endpoints-skeleton-archetype: Google Appengine: Web programming
JAVA:246,Entity Beans,JAVA:240,concept,concept,subconcept of,Java software programming,,Entity Beans: Java software programming: Web programming
JAVA:247,Enum,JAVA:119,concept,concept,subconcept of,Java software programming,,Enum: Java software programming: Web programming
JAVA:248,Enumerator,JAVA:413,concept,concept,subconcept of,Java software programming,,Enumerator: Java software programming: Web programming
JAVA:249,Equals,JAVA:332,concept,concept,related,Java software programming,,Equals: Java software programming: Web programming
JAVA:250,Erlang,JAVA:280,concept,concept,subconcept of,Java software programming,,Erlang: Java software programming: Web programming
JAVA:251,ESB,JAVA:53,concept,concept,subconcept of,Java software programming,,ESB: Java software programming: Web programming
JAVA:252,Estimation,JAVA:828,concept,concept,subconcept of,Java software programming,,Estimation: Java software programming: Web programming
JAVA:253,Exception,JAVA:433,concept,concept,subconcept of,Java software programming,,Exception: Java software programming: Web programming
JAVA:254,Exception Handler,JAVA:253,concept,concept,subconcept of,Java software programming,,Exception Handler: Java software programming: Web programming
JAVA:255,Exponential,JAVA:13,concept,concept,subconcept of,Java software programming,,Exponential: Java software programming: Web programming
JAVA:256,Extreme Programming,JAVA:11,concept,concept,subconcept of,Java software programming,,Extreme Programming: Java software programming: Web programming
JAVA:257,f1 instance,JAVA:277,concept,concept,subconcept of,Google Appengine,,f1 instance: Google Appengine: Web programming
JAVA:258,f2 instance,JAVA:277,concept,concept,subconcept of,Google Appengine,,f2 instance: Google Appengine: Web programming
JAVA:259,f4 instance,JAVA:277,concept,concept,subconcept of,Google Appengine,,f4 instance: Google Appengine: Web programming
JAVA:260,f4_1g instance,JAVA:277,concept,concept,subconcept of,Google Appengine,,f4_1g instance: Google Appengine: Web programming
JAVA:261,Factory Method,JAVA:212,concept,concept,subconcept of,Java software programming,,Factory Method: Java software programming: Web programming
JAVA:262,fetch batch,JAVA:266,concept,concept,subconcept of,Java Hibernate,,fetch batch: Java Hibernate: Web programming
JAVA:263,fetch join,JAVA:266,concept,concept,subconcept of,Java Hibernate,,fetch join: Java Hibernate: Web programming
JAVA:264,fetch select,JAVA:266,concept,concept,subconcept of,Java Hibernate,,fetch select: Java Hibernate: Web programming
JAVA:265,fetch subselect,JAVA:266,concept,concept,subconcept of,Java Hibernate,,fetch subselect: Java Hibernate: Web programming
JAVA:266,fetch type,JAVA:520,concept,concept,subconcept of,Java Hibernate,,fetch type: Java Hibernate: Web programming
JAVA:267,Fields,JAVA:119,concept,concept,subconcept of,Java software programming,,Fields: Java software programming: Web programming
JAVA:268,Final,JAVA:581,concept,concept,subconcept of,Java software programming,,Final: Java software programming: Web programming
JAVA:269,Finalizer,JAVA:283,concept,concept,related,Java software programming,,Finalizer: Java software programming: Web programming
JAVA:270,Finalizer,JAVA:606,concept,concept,related,Java software programming,,Finalizer: Java software programming: Web programming
JAVA:271,Finally,JAVA:929,concept,concept,subconcept of,Java software programming,,Finally: Java software programming: Web programming
JAVA:272,Fixed Thread Pool,JAVA:910,concept,concept,subconcept of,Java software programming,,Fixed Thread Pool: Java software programming: Web programming
JAVA:273,Force.com,JAVA:631,concept,concept,subconcept of,Java software programming,,Force.com: Java software programming: Web programming
JAVA:274,Fourth Generation Language,JAVA:903,concept,concept,related,Java software programming,,Fourth Generation Language: Java software programming: Web programming
JAVA:275,Framework,JAVA:440,concept,concept,subconcept of,Java software programming,,Framework: Java software programming: Web programming
JAVA:276,free quotas,JAVA:712,concept,concept,subconcept of,Google Appengine,,free quotas: Google Appengine: Web programming
JAVA:277,frontend instance class,JAVA:23,concept,concept,subconcept of,Google Appengine,,frontend instance class: Google Appengine: Web programming
JAVA:278,frontend instance class,JAVA:26,concept,concept,subconcept of,Google Appengine,,frontend instance class: Google Appengine: Web programming
JAVA:279,frontend server,JAVA:29,concept,concept,subconcept of,Google Appengine,,frontend server: Google Appengine: Web programming
JAVA:280,Functional Programming,JAVA:682,concept,concept,subconcept of,Java software programming,,Functional Programming: Java software programming: Web programming
JAVA:281,GAE SDK Plugin,JAVA:560,concept,concept,subconcept of,Java software programming,,GAE SDK Plugin: Java software programming: Web programming
JAVA:282,GangOfFour,JAVA:212,concept,concept,subconcept of,Java software programming,,GangOfFour: Java software programming: Web programming
JAVA:283,Garbage Collector,JAVA:566,concept,concept,subconcept of,Java software programming,,Garbage Collector: Java software programming: Web programming
JAVA:284,Generalization,JAVA:722,concept,concept,subconcept of,Java software programming,,Generalization: Java software programming: Web programming
JAVA:285,Generalization,JAVA:861,concept,concept,subconcept of,Java software programming,,Generalization: Java software programming: Web programming
JAVA:286,Generational Garbage Collector,JAVA:283,concept,concept,subconcept of,Java software programming,,Generational Garbage Collector: Java software programming: Web programming
JAVA:287,Generics,JAVA:680,concept,concept,subconcept of,Java software programming,,Generics: Java software programming: Web programming
JAVA:288,Git,JAVA:944,concept,concept,subconcept of,Java software programming,,Git: Java software programming: Web programming
JAVA:289,git,JAVA:944,concept,concept,subconcept of,Java Git Version Control,,git: Java Git Version Control: Web programming
JAVA:290,git blame,JAVA:298,concept,concept,subconcept of,Java Git Version Control,,git blame: Java Git Version Control: Web programming
JAVA:291,git branch,JAVA:302,concept,concept,subconcept of,Java Git Version Control,,git branch: Java Git Version Control: Web programming
JAVA:292,git checkout,JAVA:298,concept,concept,subconcept of,Java Git Version Control,,git checkout: Java Git Version Control: Web programming
JAVA:293,git clone,JAVA:726,concept,concept,subconcept of,Java Git Version Control,,git clone: Java Git Version Control: Web programming
JAVA:294,git commit,JAVA:973,concept,concept,subconcept of,Java Git Version Control,,git commit: Java Git Version Control: Web programming
JAVA:295,git create,JAVA:536,concept,concept,subconcept of,Java Git Version Control,,git create: Java Git Version Control: Web programming
JAVA:296,git merge,JAVA:298,concept,concept,subconcept of,Java Git Version Control,,git merge: Java Git Version Control: Web programming
JAVA:297,git origin,JAVA:302,concept,concept,subconcept of,Java Git Version Control,,git origin: Java Git Version Control: Web programming
JAVA:298,git process,JAVA:288,concept,concept,subconcept of,Java Git Version Control,,git process: Java Git Version Control: Web programming
JAVA:299,git pull,JAVA:298,concept,concept,subconcept of,Java Git Version Control,,git pull: Java Git Version Control: Web programming
JAVA:300,git push,JAVA:298,concept,concept,subconcept of,Java Git Version Control,,git push: Java Git Version Control: Web programming
JAVA:301,git rebase,JAVA:298,concept,concept,subconcept of,Java Git Version Control,,git rebase: Java Git Version Control: Web programming
JAVA:302,git repository,JAVA:288,concept,concept,subconcept of,Java Git Version Control,,git repository: Java Git Version Control: Web programming
JAVA:303,git reset,JAVA:298,concept,concept,subconcept of,Java Git Version Control,,git reset: Java Git Version Control: Web programming
JAVA:304,git revert,JAVA:298,concept,concept,subconcept of,Java Git Version Control,,git revert: Java Git Version Control: Web programming
JAVA:305,git tag,JAVA:302,concept,concept,subconcept of,Java Git Version Control,,git tag: Java Git Version Control: Web programming
JAVA:306,github,JAVA:726,concept,concept,subconcept of,Java Git Version Control,,github: Java Git Version Control: Web programming
JAVA:307,Gmail,JAVA:756,concept,concept,subconcept of,Java software programming,,Gmail: Java software programming: Web programming
JAVA:308,Go,JAVA:388,concept,concept,subconcept of,Java software programming,,Go: Java software programming: Web programming
JAVA:309,Go,JAVA:903,concept,concept,subconcept of,Java software programming,,Go: Java software programming: Web programming
JAVA:310,Go,JAVA:681,concept,concept,subconcept of,Java software programming,,Go: Java software programming: Web programming
JAVA:311,go runtime,JAVA:38,concept,concept,subconcept of,Google Appengine,,go runtime: Google Appengine: Web programming
JAVA:312,goals,JAVA:669,concept,concept,subconcept of,Maven Java Programming,,goals: Maven Java Programming: Web programming
JAVA:313,google appengine,JAVA:631,concept,concept,subconcept of,Java software programming,,google appengine: Java software programming: Web programming
JAVA:314,google blobstore,JAVA:191,concept,concept,subconcept of,Google Appengine,,google blobstore: Google Appengine: Web programming
JAVA:315,google cloud sql,JAVA:191,concept,concept,subconcept of,Google Appengine,,google cloud sql: Google Appengine: Web programming
JAVA:316,google cloud storage,JAVA:191,concept,concept,subconcept of,Google Appengine,,google cloud storage: Google Appengine: Web programming
JAVA:317,Google Guava Collections,JAVA:523,concept,concept,subconcept of,Java software programming,,Google Guava Collections: Java software programming: Web programming
JAVA:318,google paas,JAVA:313,concept,concept,subconcept of,Google Appengine,,google paas: Google Appengine: Web programming
JAVA:319,Governance,JAVA:711,concept,concept,subconcept of,Java software programming,,Governance: Java software programming: Web programming
JAVA:320,Graph,JAVA:187,concept,concept,subconcept of,Java software programming,,Graph: Java software programming: Web programming
JAVA:321,Graph Database,JAVA:320,concept,concept,related,Java software programming,,Graph Database: Java software programming: Web programming
JAVA:322,Groovy,JAVA:681,concept,concept,subconcept of,Java software programming,,Groovy: Java software programming: Web programming
JAVA:323,Groovy,JAVA:388,concept,concept,subconcept of,Java software programming,,Groovy: Java software programming: Web programming
JAVA:324,Groovy,JAVA:903,concept,concept,subconcept of,Java software programming,,Groovy: Java software programming: Web programming
JAVA:325,Groovy,JAVA:512,concept,concept,subconcept of,Java software programming,,Groovy: Java software programming: Web programming
JAVA:326,group by,JAVA:368,concept,concept,subconcept of,Java Hibernate,,group by: Java Hibernate: Web programming
JAVA:327,guestbook-archetype,JAVA:28,concept,concept,subconcept of,Google Appengine,,guestbook-archetype: Google Appengine: Web programming
JAVA:328,Hard Reference,JAVA:719,concept,concept,subconcept of,Java software programming,,Hard Reference: Java software programming: Web programming
JAVA:329,Hash Code,JAVA:332,concept,concept,related,Java software programming,,Hash Code: Java software programming: Web programming
JAVA:330,Hash Set,JAVA:332,concept,concept,related,Java software programming,,Hash Set: Java software programming: Web programming
JAVA:331,Hash Set,JAVA:808,concept,concept,subconcept of,Java software programming,,Hash Set: Java software programming: Web programming
JAVA:332,HashMap,JAVA:588,concept,concept,subconcept of,Java software programming,,HashMap: Java software programming: Web programming
JAVA:333,Hashtable,JAVA:588,concept,concept,subconcept of,Java software programming,,Hashtable: Java software programming: Web programming
JAVA:334,Haskell,JAVA:540,concept,concept,subconcept of,Java software programming,,Haskell: Java software programming: Web programming
JAVA:335,hbm.xml,JAVA:354,concept,concept,subconcept of,Java Hibernate,,hbm.xml: Java Hibernate: Web programming
JAVA:336,hbm2ddl,JAVA:361,concept,concept,subconcept of,Java Hibernate,,hbm2ddl: Java Hibernate: Web programming
JAVA:337,hbm2java,JAVA:361,concept,concept,subconcept of,Java Hibernate,,hbm2java: Java Hibernate: Web programming
JAVA:338,Heap,JAVA:708,concept,concept,subconcept of,Java software programming,,Heap: Java software programming: Web programming
JAVA:339,Heap,JAVA:566,concept,concept,subconcept of,Java software programming,,Heap: Java software programming: Web programming
JAVA:340,Heap Dump,JAVA:564,concept,concept,related,Java software programming,,Heap Dump: Java software programming: Web programming
JAVA:341,HeapSpace,JAVA:338,concept,concept,subconcept of,Java software programming,,HeapSpace: Java software programming: Web programming
JAVA:342,hello-endpoints-archetype,JAVA:28,concept,concept,subconcept of,Google Appengine,,hello-endpoints-archetype: Google Appengine: Web programming
JAVA:343,hi-lo generator,JAVA:353,concept,concept,subconcept of,Java Hibernate,,hi-lo generator: Java Hibernate: Web programming
JAVA:344,Hibernate,JAVA:625,concept,concept,subconcept of,Java software programming,,Hibernate: Java software programming: Web programming
JAVA:345,hibernate api,JAVA:344,concept,concept,subconcept of,Java Hibernate,,hibernate api: Java Hibernate: Web programming
JAVA:346,hibernate configuration,JAVA:344,concept,concept,subconcept of,Java Hibernate,,hibernate configuration: Java Hibernate: Web programming
JAVA:347,hibernate criteria,JAVA:345,concept,concept,subconcept of,Java Hibernate,,hibernate criteria: Java Hibernate: Web programming
JAVA:348,hibernate databases,JAVA:344,concept,concept,subconcept of,Java Hibernate,,hibernate databases: Java Hibernate: Web programming
JAVA:349,hibernate detach,JAVA:655,concept,concept,subconcept of,Java Hibernate,,hibernate detach: Java Hibernate: Web programming
JAVA:350,hibernate dialect,JAVA:348,concept,concept,subconcept of,Java Hibernate,,hibernate dialect: Java Hibernate: Web programming
JAVA:351,hibernate envers,JAVA:655,concept,concept,subconcept of,Java Hibernate,,hibernate envers: Java Hibernate: Web programming
JAVA:352,hibernate events,JAVA:345,concept,concept,subconcept of,Java Hibernate,,hibernate events: Java Hibernate: Web programming
JAVA:353,hibernate identity,JAVA:354,concept,concept,subconcept of,Java Hibernate,,hibernate identity: Java Hibernate: Web programming
JAVA:354,hibernate mapping,JAVA:344,concept,concept,subconcept of,Java Hibernate,,hibernate mapping: Java Hibernate: Web programming
JAVA:355,hibernate merge,JAVA:655,concept,concept,subconcept of,Java Hibernate,,hibernate merge: Java Hibernate: Web programming
JAVA:356,hibernate no session issue,JAVA:520,concept,concept,subconcept of,Java Hibernate,,hibernate no session issue: Java Hibernate: Web programming
JAVA:357,hibernate query,JAVA:345,concept,concept,subconcept of,Java Hibernate,,hibernate query: Java Hibernate: Web programming
JAVA:358,hibernate save,JAVA:655,concept,concept,subconcept of,Java Hibernate,,hibernate save: Java Hibernate: Web programming
JAVA:359,hibernate session,JAVA:345,concept,concept,subconcept of,Java Hibernate,,hibernate session: Java Hibernate: Web programming
JAVA:360,hibernate sessionfactory,JAVA:345,concept,concept,subconcept of,Java Hibernate,,hibernate sessionfactory: Java Hibernate: Web programming
JAVA:361,hibernate tools,JAVA:344,concept,concept,subconcept of,Java Hibernate,,hibernate tools: Java Hibernate: Web programming
JAVA:362,high replication datastore test,JAVA:42,concept,concept,subconcept of,Google Appengine,,high replication datastore test: Google Appengine: Web programming
JAVA:363,Home Interface,JAVA:240,concept,concept,subconcept of,Java software programming,,Home Interface: Java software programming: Web programming
JAVA:364,Hopscotch Hash,JAVA:329,concept,concept,subconcept of,Java software programming,,Hopscotch Hash: Java software programming: Web programming
JAVA:365,Horizontal Scaling,JAVA:764,concept,concept,subconcept of,Java software programming,,Horizontal Scaling: Java software programming: Web programming
JAVA:366,Hotfix,JAVA:826,concept,concept,subconcept of,Java software programming,,Hotfix: Java software programming: Web programming
JAVA:367,HotSpot JVM,JAVA:506,concept,concept,subconcept of,Java software programming,,HotSpot JVM: Java software programming: Web programming
JAVA:368,HQL,JAVA:357,concept,concept,subconcept of,Java Hibernate,,HQL: Java Hibernate: Web programming
JAVA:369,HTML,JAVA:959,concept,concept,subconcept of,Java software programming,,HTML: Java software programming: Web programming
JAVA:370,HTTP,JAVA:959,concept,concept,subconcept of,Java software programming,,HTTP: Java software programming: Web programming
JAVA:371,HTTPS,JAVA:959,concept,concept,subconcept of,Java software programming,,HTTPS: Java software programming: Web programming
JAVA:372,IaaS,JAVA:127,concept,concept,subconcept of,Java software programming,,IaaS: Java software programming: Web programming
JAVA:373,IBM J9,JAVA:465,concept,concept,subconcept of,Java software programming,,IBM J9: Java software programming: Web programming
JAVA:374,IDE,JAVA:827,concept,concept,subconcept of,Java software programming,,IDE: Java software programming: Web programming
JAVA:375,Identity,JAVA:332,concept,concept,related,Java software programming,,Identity: Java software programming: Web programming
JAVA:376,identity column,JAVA:133,concept,concept,subconcept of,Java Hibernate,,identity column: Java Hibernate: Web programming
JAVA:377,IDL,JAVA:620,concept,concept,related,Java software programming,,IDL: Java software programming: Web programming
JAVA:378,idle instances,JAVA:26,concept,concept,subconcept of,Google Appengine,,idle instances: Google Appengine: Web programming
JAVA:379,Idlj,JAVA:740,concept,concept,subconcept of,Java software programming,,Idlj: Java software programming: Web programming
JAVA:380,Idlj,JAVA:377,concept,concept,related,Java software programming,,Idlj: Java software programming: Web programming
JAVA:381,Idlj,JAVA:619,concept,concept,related,Java software programming,,Idlj: Java software programming: Web programming
JAVA:382,Ignored Test Case,JAVA:504,concept,concept,subconcept of,Java software programming,,Ignored Test Case: Java software programming: Web programming
JAVA:383,IIOP,JAVA:727,concept,concept,related,Java software programming,,IIOP: Java software programming: Web programming
JAVA:384,images,JAVA:40,concept,concept,subconcept of,Google Appengine,,images: Google Appengine: Web programming
JAVA:385,Immutable,JAVA:386,concept,concept,related,Java software programming,,Immutable: Java software programming: Web programming
JAVA:386,Immutable Objects,JAVA:565,concept,concept,related,Java software programming,,Immutable Objects: Java software programming: Web programming
JAVA:387,impedance mismatch,JAVA:344,concept,concept,subconcept of,Java Hibernate,,impedance mismatch: Java Hibernate: Web programming
JAVA:388,Imperative Programming,JAVA:682,concept,concept,subconcept of,Java software programming,,Imperative Programming: Java software programming: Web programming
JAVA:389,index,JAVA:191,concept,concept,subconcept of,Google Appengine,,index: Google Appengine: Web programming
JAVA:390,Inheritance,JAVA:284,concept,concept,related,Java software programming,,Inheritance: Java software programming: Web programming
JAVA:391,Inheritance,JAVA:610,concept,concept,subconcept of,Java software programming,,Inheritance: Java software programming: Web programming
JAVA:392,Inheritance,JAVA:268,concept,concept,related,Java software programming,,Inheritance: Java software programming: Web programming
JAVA:393,Inner Class,JAVA:119,concept,concept,subconcept of,Java software programming,,Inner Class: Java software programming: Web programming
JAVA:394,Insert,JAVA:842,concept,concept,subconcept of,Java software programming,,Insert: Java software programming: Web programming
JAVA:395,Insert,JAVA:618,concept,concept,subconcept of,Java software programming,,Insert: Java software programming: Web programming
JAVA:396,Instability,JAVA:202,concept,concept,subconcept of,Java software programming,,Instability: Java software programming: Web programming
JAVA:397,install,JAVA:102,concept,concept,subconcept of,Maven Java Programming,,install: Maven Java Programming: Web programming
JAVA:398,Instance,JAVA:606,concept,concept,same as,Java software programming,,Instance: Java software programming: Web programming
JAVA:399,instance scaling,JAVA:313,concept,concept,subconcept of,Google Appengine,,instance scaling: Google Appengine: Web programming
JAVA:400,instance states,JAVA:23,concept,concept,subconcept of,Google Appengine,,instance states: Google Appengine: Web programming
JAVA:401,Intellij Idea,JAVA:374,concept,concept,subconcept of,Java software programming,,Intellij Idea: Java software programming: Web programming
JAVA:402,Interaction Diagram,JAVA:78,concept,concept,subconcept of,Java software programming,,Interaction Diagram: Java software programming: Web programming
JAVA:403,Interface,JAVA:716,concept,concept,related,Java software programming,,Interface: Java software programming: Web programming
JAVA:404,Interface,JAVA:579,concept,concept,subconcept of,Java software programming,,Interface: Java software programming: Web programming
JAVA:405,Interface,JAVA:433,concept,concept,subconcept of,Java software programming,,Interface: Java software programming: Web programming
JAVA:406,Interface Segregation,JAVA:830,concept,concept,subconcept of,Java software programming,,Interface Segregation: Java software programming: Web programming
JAVA:407,Interpreted JVM Languages,JAVA:681,concept,concept,subconcept of,Java software programming,,Interpreted JVM Languages: Java software programming: Web programming
JAVA:408,Interpreter,JAVA:407,concept,concept,related,Java software programming,,Interpreter: Java software programming: Web programming
JAVA:409,Interrupt,JAVA:909,concept,concept,subconcept of,Java software programming,,Interrupt: Java software programming: Web programming
JAVA:410,Intrinsic Lock,JAVA:537,concept,concept,subconcept of,Java software programming,,Intrinsic Lock: Java software programming: Web programming
JAVA:411,iPlanet,JAVA:417,concept,concept,subconcept of,Java software programming,,iPlanet: Java software programming: Web programming
JAVA:412,Issue Tracking,JAVA:902,concept,concept,subconcept of,Java software programming,,Issue Tracking: Java software programming: Web programming
JAVA:413,Iterate,JAVA:618,concept,concept,subconcept of,Java software programming,,Iterate: Java software programming: Web programming
JAVA:414,Iterator,JAVA:413,concept,concept,subconcept of,Java software programming,,Iterator: Java software programming: Web programming
JAVA:415,J2EE,JAVA:834,concept,concept,subconcept of,Java software programming,,J2EE: Java software programming: Web programming
JAVA:416,J2EE Application,JAVA:415,concept,concept,subconcept of,Java software programming,,J2EE Application: Java software programming: Web programming
JAVA:417,J2EE Server,JAVA:163,concept,concept,subconcept of,Java software programming,,J2EE Server: Java software programming: Web programming
JAVA:418,Jacl,JAVA:407,concept,concept,subconcept of,Java software programming,,Jacl: Java software programming: Web programming
JAVA:419,Jacl,JAVA:884,concept,concept,related,Java software programming,,Jacl: Java software programming: Web programming
JAVA:420,Jar,JAVA:432,concept,concept,subconcept of,Java software programming,,Jar: Java software programming: Web programming
JAVA:421,Jar Signature,JAVA:422,concept,concept,related,Java software programming,,Jar Signature: Java software programming: Web programming
JAVA:422,Jarsigner,JAVA:466,concept,concept,subconcept of,Java software programming,,Jarsigner: Java software programming: Web programming
JAVA:423,Java,JAVA:834,concept,concept,related,Java software programming,,Java: Java software programming: Web programming
JAVA:424,Java,JAVA:388,concept,concept,subconcept of,Java software programming,,Java: Java software programming: Web programming
JAVA:425,Java,JAVA:489,concept,concept,related,Java software programming,,Java: Java software programming: Web programming
JAVA:426,Java,JAVA:512,concept,concept,subconcept of,Java software programming,,Java: Java software programming: Web programming
JAVA:427,Java,JAVA:903,concept,concept,subconcept of,Java software programming,,Java: Java software programming: Web programming
JAVA:428,Java,JAVA:681,concept,concept,subconcept of,Java software programming,,Java: Java software programming: Web programming
JAVA:429,Java,JAVA:506,concept,concept,related,Java software programming,,Java: Java software programming: Web programming
JAVA:430,Java,JAVA:465,concept,concept,related,Java software programming,,Java: Java software programming: Web programming
JAVA:431,Java Applets,JAVA:441,concept,concept,related,Java software programming,,Java Applets: Java software programming: Web programming
JAVA:432,Java Archive,JAVA:415,concept,concept,related,Java software programming,,Java Archive: Java software programming: Web programming
JAVA:433,Java Classes,JAVA:680,concept,concept,subconcept of,Java software programming,,Java Classes: Java software programming: Web programming
JAVA:434,Java Collections Framework,JAVA:523,concept,concept,subconcept of,Java software programming,,Java Collections Framework: Java software programming: Web programming
JAVA:435,Java Heap Dump Browser,JAVA:340,concept,concept,related,Java software programming,,Java Heap Dump Browser: Java software programming: Web programming
JAVA:436,Java Policy Files,JAVA:663,concept,concept,related,Java software programming,,Java Policy Files: Java software programming: Web programming
JAVA:437,Java Process Status,JAVA:367,concept,concept,related,Java software programming,,Java Process Status: Java software programming: Web programming
JAVA:438,java runtime,JAVA:38,concept,concept,subconcept of,Google Appengine,,java runtime: Google Appengine: Web programming
JAVA:439,java runtime,JAVA:29,concept,concept,subconcept of,Google Appengine,,java runtime: Google Appengine: Web programming
JAVA:440,Java Web Application Development,,concept,concept,,Java software programming,,Java Web Application Development: Java software programming: Web programming
JAVA:441,Java Web Start,JAVA:506,concept,concept,subconcept of,Java software programming,,Java Web Start: Java software programming: Web programming
JAVA:442,Javac,JAVA:75,concept,concept,subconcept of,Java software programming,,Javac: Java software programming: Web programming
JAVA:443,Javac,JAVA:147,concept,concept,related,Java software programming,,Javac: Java software programming: Web programming
JAVA:444,Javadoc,JAVA:134,concept,concept,related,Java software programming,,Javadoc: Java software programming: Web programming
JAVA:445,Javadoc,JAVA:224,concept,concept,related,Java software programming,,Javadoc: Java software programming: Web programming
JAVA:446,Javadoc,JAVA:75,concept,concept,subconcept of,Java software programming,,Javadoc: Java software programming: Web programming
JAVA:447,javadoc maven plugin,JAVA:661,concept,concept,subconcept of,Maven Java Programming,,javadoc maven plugin: Maven Java Programming: Web programming
JAVA:448,Javah,JAVA:75,concept,concept,subconcept of,Java software programming,,Javah: Java software programming: Web programming
JAVA:449,Javah,JAVA:110,concept,concept,related,Java software programming,,Javah: Java software programming: Web programming
JAVA:450,Javap,JAVA:219,concept,concept,related,Java software programming,,Javap: Java software programming: Web programming
JAVA:451,Javap,JAVA:75,concept,concept,subconcept of,Java software programming,,Javap: Java software programming: Web programming
JAVA:452,Javascript,JAVA:681,concept,concept,subconcept of,Java software programming,,Javascript: Java software programming: Web programming
JAVA:453,JavaScript,JAVA:369,concept,concept,subconcept of,Java software programming,,JavaScript: Java software programming: Web programming
JAVA:454,Javascript,JAVA:903,concept,concept,subconcept of,Java software programming,,Javascript: Java software programming: Web programming
JAVA:455,Javascript,JAVA:388,concept,concept,subconcept of,Java software programming,,Javascript: Java software programming: Web programming
JAVA:456,Javaws,JAVA:75,concept,concept,subconcept of,Java software programming,,Javaws: Java software programming: Web programming
JAVA:457,Javaws,JAVA:441,concept,concept,related,Java software programming,,Javaws: Java software programming: Web programming
JAVA:458,JAX-WS,JAVA:981,concept,concept,subconcept of,Java software programming,,JAX-WS: Java software programming: Web programming
JAVA:459,JAXB,JAVA:981,concept,concept,related,Java software programming,,JAXB: Java software programming: Web programming
JAVA:460,JBOSS,JAVA:417,concept,concept,subconcept of,Java software programming,,JBOSS: Java software programming: Web programming
JAVA:461,JConsole,JAVA:583,concept,concept,subconcept of,Java software programming,,JConsole: Java software programming: Web programming
JAVA:462,Jdb,JAVA:75,concept,concept,subconcept of,Java software programming,,Jdb: Java software programming: Web programming
JAVA:463,Jdb,JAVA:194,concept,concept,related,Java software programming,,Jdb: Java software programming: Web programming
JAVA:464,JDBC,JAVA:185,concept,concept,subconcept of,Java software programming,,JDBC: Java software programming: Web programming
JAVA:465,JDK,JAVA:467,concept,concept,related,Java software programming,,JDK: Java software programming: Web programming
JAVA:466,JDK Security Tools,JAVA:467,concept,concept,subconcept of,Java software programming,,JDK Security Tools: Java software programming: Web programming
JAVA:467,JDK Tools,JAVA:465,concept,concept,subconcept of,Java software programming,,JDK Tools: Java software programming: Web programming
JAVA:468,Jetty,JAVA:963,concept,concept,subconcept of,Java software programming,,Jetty: Java software programming: Web programming
JAVA:469,Jhat,JAVA:927,concept,concept,subconcept of,Java software programming,,Jhat: Java software programming: Web programming
JAVA:470,Jhat,JAVA:435,concept,concept,same as,Java software programming,,Jhat: Java software programming: Web programming
JAVA:471,Jira,JAVA:94,concept,concept,subconcept of,Java software programming,,Jira: Java software programming: Web programming
JAVA:472,JIT Compiler,JAVA:147,concept,concept,related,Java software programming,,JIT Compiler: Java software programming: Web programming
JAVA:473,Jmap,JAVA:927,concept,concept,subconcept of,Java software programming,,Jmap: Java software programming: Web programming
JAVA:474,Jmap,JAVA:568,concept,concept,same as,Java software programming,,Jmap: Java software programming: Web programming
JAVA:475,JMS,JAVA:416,concept,concept,subconcept of,Java software programming,,JMS: Java software programming: Web programming
JAVA:476,JMX,JAVA:461,concept,concept,related,Java software programming,,JMX: Java software programming: Web programming
JAVA:477,JNDI,JAVA:416,concept,concept,subconcept of,Java software programming,,JNDI: Java software programming: Web programming
JAVA:478,JNI,JAVA:110,concept,concept,related,Java software programming,,JNI: Java software programming: Web programming
JAVA:479,Join,JAVA:842,concept,concept,subconcept of,Java software programming,,Join: Java software programming: Web programming
JAVA:480,Join,JAVA:909,concept,concept,subconcept of,Java software programming,,Join: Java software programming: Web programming
JAVA:481,JPA,JAVA:625,concept,concept,subconcept of,Java software programming,,JPA: Java software programming: Web programming
JAVA:482,JPA,JAVA:834,concept,concept,subconcept of,Java software programming,,JPA: Java software programming: Web programming
JAVA:483,JPA,JAVA:344,concept,concept,related,Java software programming,,JPA: Java software programming: Web programming
JAVA:484,jpa annotations,JAVA:354,concept,concept,subconcept of,Java Hibernate,,jpa annotations: Java Hibernate: Web programming
JAVA:485,JPDA,JAVA:467,concept,concept,subconcept of,Java software programming,,JPDA: Java software programming: Web programming
JAVA:486,Jps,JAVA:583,concept,concept,subconcept of,Java software programming,,Jps: Java software programming: Web programming
JAVA:487,Jps,JAVA:437,concept,concept,same as,Java software programming,,Jps: Java software programming: Web programming
JAVA:488,jQuery,JAVA:452,concept,concept,subconcept of,Java software programming,,jQuery: Java software programming: Web programming
JAVA:489,JRE,JAVA:506,concept,concept,related,Java software programming,,JRE: Java software programming: Web programming
JAVA:490,JRockit,JAVA:465,concept,concept,subconcept of,Java software programming,,JRockit: Java software programming: Web programming
JAVA:491,JRuby,JAVA:407,concept,concept,subconcept of,Java software programming,,JRuby: Java software programming: Web programming
JAVA:492,JRuby,JAVA:751,concept,concept,related,Java software programming,,JRuby: Java software programming: Web programming
JAVA:493,JSF,JAVA:958,concept,concept,subconcept of,Java software programming,,JSF: Java software programming: Web programming
